gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
1,0,0,0,1,1,0,50.75,50.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.75,0,False,False,False,0,2103-ZRXFN
1,0,1,1,10,1,0,20.45,242.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,24.240000000000002,0,False,False,False,0,3724-BSCVH
0,0,1,1,55,1,1,75.75,4264.25,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,77.53181818181818,4,False,False,True,0,4877-TSOFF
1,0,0,0,44,1,0,65.4,2774.55,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,63.05795454545455,3,False,True,False,0,9209-NWPGU
1,1,1,0,46,1,1,80.4,3605.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,78.37391304347825,1,False,True,False,1,6961-VCPMC
1,0,1,1,69,1,1,59.75,4069.9,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,58.984057971014494,3,False,False,True,0,7306-YDSOI
1,1,0,0,11,1,1,78.5,874.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.47272727272728,1,False,False,False,0,5288-AHOUP
0,0,1,0,11,1,1,102.0,1145.35,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,104.12272727272726,3,False,False,False,1,6688-UZPWD
1,0,0,0,29,1,0,48.95,1323.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,45.6448275862069,1,False,True,False,0,0655-YDGFJ
0,0,1,0,57,1,1,99.65,5497.05,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,96.43947368421053,3,False,False,True,0,8468-EHYJA
1,0,0,0,28,1,0,18.25,534.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,19.09642857142857,0,False,True,False,0,6823-SIDFQ
0,0,0,0,42,1,0,54.55,2455.05,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,58.453571428571436,2,False,True,False,0,1097-FSPVW
0,0,0,0,2,1,0,20.65,38.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.35,0,False,False,False,1,2839-RFSQE
1,0,0,1,23,0,0,40.65,947.4,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,41.19130434782608,3,True,False,False,0,8328-SKJNO
0,0,1,1,18,1,0,20.45,357.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.833333333333332,0,True,False,False,0,7010-ZMVBF
1,0,1,1,62,1,0,24.8,1476.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,23.81048387096774,0,False,False,True,0,5201-CBWYG
0,0,0,0,1,1,1,70.8,70.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70.8,0,False,False,False,1,0968-GSIKN
1,0,0,0,16,1,1,89.05,1448.6,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,90.5375,2,True,False,False,1,1965-DDBWU
0,0,0,0,3,1,1,96.6,291.9,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,97.3,2,False,False,False,1,9057-SIHCH
1,0,0,0,67,1,1,88.8,5903.15,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,88.10671641791045,6,False,False,True,0,6352-GIGGQ
1,0,0,0,62,1,1,20.05,1201.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.381451612903227,0,False,False,True,0,3635-QQRQD
0,0,1,0,57,1,1,104.5,5921.35,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,103.88333333333334,4,False,False,True,1,6771-XWBDM
1,0,0,0,2,1,1,69.8,146.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.325,0,False,False,False,0,2897-DOVND
0,0,1,1,23,1,1,77.15,1759.4,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,76.49565217391304,4,True,False,False,0,3082-YVEKW
0,0,0,1,25,0,0,35.05,844.45,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,33.778,2,False,True,False,0,0191-EQUUH
0,1,0,0,72,1,1,108.1,7774.05,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,107.97291666666666,5,False,False,True,0,7134-HBPBS
0,0,1,0,2,1,1,84.05,134.05,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,67.025,1,False,False,False,0,3489-HHPFY
0,0,0,0,8,1,1,20.2,140.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,17.61875,0,False,False,False,0,2926-JEJJC
0,0,0,0,5,1,1,50.6,249.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.989999999999995,0,False,False,False,1,8601-QACRS
1,0,0,0,35,0,0,49.2,1701.65,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,48.61857142857143,3,False,True,False,0,4950-BDEUX
1,0,0,0,24,1,0,24.6,592.65,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,24.693749999999998,0,True,False,False,0,5789-LDFXO
0,0,1,1,2,1,1,71.65,135.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.875,0,False,False,False,0,0508-OOLTO
1,0,1,1,72,1,1,104.9,7732.65,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,107.39791666666666,5,False,False,True,0,2984-TBYKU
0,0,0,0,41,1,1,106.5,4282.4,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,104.44878048780487,5,False,True,False,0,9822-WMWVG
1,0,0,1,4,1,0,49.35,219.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,54.9125,1,False,False,False,1,2391-SOORI
1,0,0,0,26,1,0,75.5,2018.1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,77.61923076923077,1,False,True,False,0,9040-KZVWO
1,0,0,0,7,1,1,94.25,669.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,95.57142857142857,3,False,False,False,1,2645-QTLMB
0,0,1,0,1,1,1,68.95,68.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,68.95,0,False,False,False,1,4806-HIPDW
0,0,1,1,4,1,1,58.5,224.85,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,56.2125,2,False,False,False,0,1548-ARAGG
1,0,0,0,48,1,0,78.9,3771.5,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,78.57291666666667,5,False,True,False,0,6339-RZCBJ
1,1,0,0,2,1,1,93.85,196.75,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,98.375,2,False,False,False,1,4424-TKOPW
0,1,1,0,12,1,1,79.2,943.85,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,78.65416666666667,5,False,False,False,0,4415-WNGVR
1,0,1,0,60,1,1,109.45,6572.85,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,109.5475,5,False,False,True,0,2522-AHJXR
1,0,0,0,55,1,1,59.2,3175.85,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,57.74272727272727,3,False,False,True,0,0412-UCCNP
1,0,0,0,1,0,0,29.15,29.15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,29.15,1,False,False,False,0,1816-FLZDK
1,0,0,0,1,1,0,20.05,20.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.05,0,False,False,False,0,7096-UCLNH
1,0,0,0,4,1,1,76.05,318.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.725,0,False,False,False,1,8443-ZRDBZ
1,0,0,0,1,0,1,24.45,24.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.45,0,False,False,False,1,9136-ALYBR
0,0,0,0,42,1,0,66.5,2762.75,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,65.7797619047619,3,False,True,False,0,4615-PIVVU
0,0,0,0,1,1,0,49.55,49.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.55,1,False,False,False,0,8885-QSQBX
1,0,0,0,7,1,1,89.35,631.85,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,90.26428571428572,2,False,False,False,1,7479-NITWS
1,0,0,0,3,1,1,73.6,232.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,77.5,1,False,False,False,0,8617-ENBDS
0,0,1,0,72,1,1,82.65,5919.35,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,82.21319444444445,5,False,False,True,0,9385-NXKDA
1,0,0,0,15,1,1,49.0,749.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49.95,0,True,False,False,0,0430-IHCDJ
1,0,1,0,4,1,1,80.35,307.4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,76.85,1,False,False,False,1,2959-MJHIC
0,0,0,0,11,1,0,25.2,245.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,22.286363636363635,0,False,False,False,0,6674-KVJHG
0,0,0,0,5,1,0,25.45,134.75,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,26.95,0,False,False,False,0,1814-DKOLC
0,1,0,0,1,1,1,55.8,55.8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,55.8,2,False,False,False,1,4201-JMNGR
1,0,1,0,72,1,1,110.9,8240.85,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,114.45625000000001,5,False,False,True,0,9351-HXDMR
0,0,1,0,55,1,1,77.75,4266.4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,77.57090909090908,1,False,False,True,0,3537-HPKQT
0,0,1,1,40,1,1,26.2,1077.5,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,26.9375,0,False,True,False,0,2129-ALKBS
0,0,1,0,57,1,0,19.9,1115.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.5719298245614,0,False,False,True,0,5821-MMEIL
1,0,0,0,1,1,1,79.05,79.05,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,79.05,1,False,False,False,1,5960-WPXQM
1,0,1,0,1,1,1,95.0,95.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,95.0,3,False,False,False,1,0684-AOSIH
0,0,0,0,1,0,0,25.2,25.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25.2,0,False,False,False,1,8260-NGFNY
1,1,1,1,52,1,1,80.85,4079.55,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,78.45288461538462,4,False,False,True,0,1309-XGFSN
1,1,0,0,41,1,1,98.4,4187.75,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,102.14024390243902,3,False,True,False,1,1866-RZZQS
1,0,1,0,43,1,1,56.35,2391.15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,55.608139534883726,1,False,True,False,0,6968-URWQU
0,0,1,1,47,1,0,19.3,890.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,18.9468085106383,0,False,True,False,0,4742-TXUEX
1,0,0,0,3,1,0,50.4,137.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.75,0,False,False,False,0,9631-XEYKE
1,1,1,1,66,1,0,79.4,5154.6,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,78.10000000000001,5,False,False,True,1,8631-NBHFZ
1,0,1,1,55,1,1,55.25,3119.9,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,56.72545454545455,2,False,False,True,0,1335-MXCSE
1,0,0,0,29,1,0,19.1,529.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.25862068965517,0,False,True,False,0,8873-TMKGR
0,0,0,1,12,1,1,84.05,966.55,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,80.54583333333333,1,False,False,False,0,8800-JOOCF
0,0,1,0,66,1,1,105.2,6936.85,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,105.10378787878788,4,False,False,True,0,1469-LBJQJ
1,1,0,0,35,1,1,101.4,3496.3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,99.89428571428572,3,False,True,False,1,4958-XCBDQ
1,1,1,0,10,1,1,89.8,914.3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,91.42999999999999,2,False,False,False,1,8337-UPOAQ
1,0,1,1,27,1,1,75.75,1929.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.44444444444444,0,False,True,False,0,0064-YIJGF
0,0,0,0,58,1,1,95.3,5817.7,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,100.3051724137931,3,False,False,True,0,2386-OWURY
1,0,1,0,54,1,0,109.75,6110.2,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,113.15185185185184,6,False,False,True,1,1725-IQNIY
1,0,0,0,9,1,0,19.85,178.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.866666666666667,0,False,False,False,0,0310-VQXAM
1,0,0,0,2,1,0,19.3,28.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,14.15,0,False,False,False,1,6598-RFFVI
